relative_path,filename,parent_label,species_label,sha256,width,height,exact_duplicate_group,near_duplicate_group,source_group,exact_existing_match,strict_existing_classification,frozen_test_leakage_status,species_label_conflict,provenance_status,license_status,technical_filter_survivor,resolution_status,reason
Venomous/Monocled Cobra/8738179607_bea478cd9a_b.jpg,8738179607_bea478cd9a_b.jpg,Venomous,Monocled Cobra,314a81b4d721a3284d03bad7848d0a018b91bf4828a300989ef474fd1cd84d0c,825,554,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/8739578045_185f4976d8.jpg,8739578045_185f4976d8.jpg,Venomous,Monocled Cobra,442a3ebca058295794e5d86db58241168592dc470968199c11a1f3be3b90de59,500,336,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/9.jpg,9.jpg,Venomous,Monocled Cobra,ab75d32c06a88c96909f6fddfd6f6200652058ee7dcc8a91b16a5dc7eba5ea81,852,480,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Monocled Cobra/9222.jpg,9222.jpg,Venomous,Monocled Cobra,35f471b7a583f5fedf44b0144e1e8c9610137b87cffdee22f460f8595bf8ff59,800,581,,,,False,CONFIRMED_NEAR_DUPLICATE,CONFIRMED_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_FROZEN_TEST_LEAKAGE,Confirmed near-duplicate of frozen test image
Venomous/Monocled Cobra/9eb07e02004a8a7daa4e75dd0dade2a7.jpg,9eb07e02004a8a7daa4e75dd0dade2a7.jpg,Venomous,Monocled Cobra,dded8188a673b35b809a3f0606edf58134b6dff37b29c6c544b754c1ae69e0f7,640,480,,,,False,CONFIRMED_NEAR_DUPLICATE,CONFIRMED_LEAKAGE_RISK,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_FROZEN_TEST_LEAKAGE,Confirmed near-duplicate of frozen test image
Venomous/Monocled Cobra/a08d0f6688c8ba80cd343141241fe9b0--ular-creepy-things.jpg,a08d0f6688c8ba80cd343141241fe9b0--ular-creepy-things.jpg,Venomous,Monocled Cobra,6ee2d0b337d9a26f12e395a3924436c48b78c3f0e1641039ad83c0b154523eb7,736,552,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/albino-monocled-cobra-big.jpg,albino-monocled-cobra-big.jpg,Venomous,Monocled Cobra,c15999fadffd583ec02c55a44176640ddbb3e91394046cb5bd7a05916451248d,316,480,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/albino-monocled-cobra-e1438557429780.jpg,albino-monocled-cobra-e1438557429780.jpg,Venomous,Monocled Cobra,9296ab4faaacdf6e5c2c9e04410248387f48c1790a33069dfedea851f778af8f,670,408,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/albino-monocled-cobra-wallpaper-iphone-728x482.jpg,albino-monocled-cobra-wallpaper-iphone-728x482.jpg,Venomous,Monocled Cobra,56697895f1f14809d50083c51a49bc3bf00df90fe9a381418fe915441e265867,728,482,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/Albino_Monocled_Cobra_Naja_kaouthia.jpg,Albino_Monocled_Cobra_Naja_kaouthia.jpg,Venomous,Monocled Cobra,70c07d3437b1da2f8958be51cbc538f180c40d3bfed694a64a5ab4749d268c1f,800,701,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/albino_monocled_hood_by_8twilightangel8-d5r8lw4.jpg,albino_monocled_hood_by_8twilightangel8-d5r8lw4.jpg,Venomous,Monocled Cobra,4e637a1e5ece537fb89c8309bd1836e1ff04240822bbfaa490cc6b2197a10ada,600,844,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/babyhetalbinocobra.jpg,babyhetalbinocobra.jpg,Venomous,Monocled Cobra,41049b4735c17f67179e09943aefd05e0f7259399a70116c0eb1df69c5c33743,1000,1000,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/babymonoclecobra.jpg,babymonoclecobra.jpg,Venomous,Monocled Cobra,fcaddd0d5908f8cd15038d5ec89d70d965bc26e7b24f11c2e6712213b462dd50,1000,1000,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/babymonoclecobra2.jpg,babymonoclecobra2.jpg,Venomous,Monocled Cobra,794b8016a37aa768655d2904b2c618157b98d5543304acf53228ce29d14b4f5e,1000,1000,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/babymonoclecobra3.jpg,babymonoclecobra3.jpg,Venomous,Monocled Cobra,5c1bbebf8b7aece37fd7a596ea831f2e89d9d203f5c9385b9642a1fe9d315b3e,1000,1000,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/babymonoclecobra4.jpg,babymonoclecobra4.jpg,Venomous,Monocled Cobra,1b7a6c62e0b3ab40a8cb9f232899f89b468d33035ed383a431bdec54a6243ec9,1000,1000,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/babymonoclecobradoublehet2.jpg,babymonoclecobradoublehet2.jpg,Venomous,Monocled Cobra,d5916ef23cc0b078ffda1d9d88641e4017a28f4122267f8da36d2208e7081a5a,1000,1000,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/bd75680b39e0ef57e78736ddc5fa34bd--reptiles-and-amphibians-forest-animals.jpg,bd75680b39e0ef57e78736ddc5fa34bd--reptiles-and-amphibians-forest-animals.jpg,Venomous,Monocled Cobra,b2600364a1129d311d97c625ebc7fe8ce60b6581cbfe88cd283795669004c7a4,236,354,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/bi5uo5ktrmbc1bcqqdrf.jpg,bi5uo5ktrmbc1bcqqdrf.jpg,Venomous,Monocled Cobra,2310fa7ae55ec512330a95dc8612666494dff45cbfe3e8129f76fc9136e23c44,654,367,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Monocled Cobra/Bred_to_Leucistic_hood_-_Copy.JPG,Bred_to_Leucistic_hood_-_Copy.JPG,Venomous,Monocled Cobra,3634db1d3a322916ab63256f3f1522406e56510e5d873c851057ef8a2926c936,1141,800,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/BWMale2a.jpg,BWMale2a.jpg,Venomous,Monocled Cobra,653541177b8ede92011468bfca80023423ebb82f16a23d92aca8703802347f49,944,734,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/C0066949-Monocled_Cobra_Naja_-SPL.jpg,C0066949-Monocled_Cobra_Naja_-SPL.jpg,Venomous,Monocled Cobra,5900e61649dff9b21f01de57de7db2d77b8503f01c2a81b5a6b58899b9998346,530,354,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/c56c13f758d379f2a173dc607eb3fcce.jpg,c56c13f758d379f2a173dc607eb3fcce.jpg,Venomous,Monocled Cobra,684e7dc583f455844c7c035303766c8ae0d15e74c74402e3535a5765ee3a2845,450,489,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/cf2eaebcc9e44ed3880e835f32aaddce--cobra-snake-king-cobra.jpg,cf2eaebcc9e44ed3880e835f32aaddce--cobra-snake-king-cobra.jpg,Venomous,Monocled Cobra,617db16e3e4c9a29e2bdef095c5713c58d18fae2f44acbcb7a1482b2042c9b0c,236,366,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/Chinese Cobra.jpg,Chinese Cobra.jpg,Venomous,Monocled Cobra,4fa4cd0a4066c6197e8466a495061cb904fb1de1978313352fe15596ddcb857d,1280,960,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/close-up-of-monocled-cobra-naja-naja-in-field-a5yxg1.jpg,close-up-of-monocled-cobra-naja-naja-in-field-a5yxg1.jpg,Venomous,Monocled Cobra,0150fe5e7498a4057e4dbdff1f2e64249d744b2aa967e33604413ea9307596d2,343,540,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/cobra-looking-rat-monocled-naja-very-dangerous-food-67192387.jpg,cobra-looking-rat-monocled-naja-very-dangerous-food-67192387.jpg,Venomous,Monocled Cobra,518e614de7a65c8c49a87d271730b2f91de1cee0552b9b1f22d51a91d32ed6de,245,160,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/Cobra-Monocled-7356-full.jpg,Cobra-Monocled-7356-full.jpg,Venomous,Monocled Cobra,b60282c45330ec0d946196a21c799cef0e55d230ffdffd4380ac198dccbfe2a0,1280,720,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Monocled Cobra/cobra-monocled-naja-very-dangerous-looking-rat-food-67509736.jpg,cobra-monocled-naja-very-dangerous-looking-rat-food-67509736.jpg,Venomous,Monocled Cobra,0f8ec317d45d3e530f189ebf4e00215d894b2e9a0eb35c4bc194b6c3a38f807d,307,160,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
Venomous/Monocled Cobra/cobra-monocled.jpg,cobra-monocled.jpg,Venomous,Monocled Cobra,361e53088ad21220c58617a381c412963be51de2e6e7f3ef5499576aeb03e6b0,1140,760,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Monocled Cobra/cobra-twins.jpg,cobra-twins.jpg,Venomous,Monocled Cobra,0e4988749eeef9ee9d6472cb1dde6205e4ec9914be732ff85144e39bcd434709,480,319,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/cobra.jpg,cobra.jpg,Venomous,Monocled Cobra,3dd5fa235815b557a889088ebb241050feb1fc7fbe14a577cae6df31d91db2d1,800,480,,,,False,LIKELY_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LIKELY_NEAR_DUPLICATE,Likely near-duplicate requires human decision
Venomous/Monocled Cobra/cobra14n-1-web.jpg,cobra14n-1-web.jpg,Venomous,Monocled Cobra,67b049e100280ca1a08fdd2bdc40385a527f4b8b0ad7dd6298d37b1661348ced,750,501,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/cobra_monocled.jpg,cobra_monocled.jpg,Venomous,Monocled Cobra,c468795a7efd05bb2aaee87b1f4781a71d08cb4d99460220a4f460412b55fcb1,512,384,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/detail-of-the-head-of-monocled-cobra-during-snake-show-in-bangkok-thailand_vruvptptg__S0000.jpg,detail-of-the-head-of-monocled-cobra-during-snake-show-in-bangkok-thailand_vruvptptg__S0000.jpg,Venomous,Monocled Cobra,66271cee010ca2f366463239e2e8b901e1f9c3bf49351fc3b7dec2e942b50711,320,180,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/DSC05913a-L.jpg,DSC05913a-L.jpg,Venomous,Monocled Cobra,d671e66844790df0f4edadbd28a5c4d985a8a0cd805df690da1f0fb92db6a8a6,800,539,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/DSC05915-L.jpg,DSC05915-L.jpg,Venomous,Monocled Cobra,6d8c8807026a2d6d85ed16225214cabfd8ab0ab860bd0d3c92a00623d7ea4f00,800,600,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/DwJeRobtFhFY.jpg,DwJeRobtFhFY.jpg,Venomous,Monocled Cobra,31201f871aa075535c5b5c503aea68feced5971fbd4231f4a23596274a0b462f,373,521,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/eba4efd1c51d679b1ecf1710a29961c2--scary-snakes-cobra-snake.jpg,eba4efd1c51d679b1ecf1710a29961c2--scary-snakes-cobra-snake.jpg,Venomous,Monocled Cobra,3dad81e532aa3916932ae4669831c9a1638a06866a66ac099d23a8af98f3d128,460,640,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/Entrancing_Monocled_Cobra_1440x1080.jpg,Entrancing_Monocled_Cobra_1440x1080.jpg,Venomous,Monocled Cobra,30d56d45e0ce4a58e2788ba58ff568e6eebfe5458a26d87d6ed37054b907302c,1440,1080,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/f0854287300e4dbf29dfacce19f436b2.jpg,f0854287300e4dbf29dfacce19f436b2.jpg,Venomous,Monocled Cobra,4dd8701fa31181242cc50cc4226fc485fe5cfc7b284fc6acea93a18f19b8546b,640,480,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/hqdefault.jpg,hqdefault.jpg,Venomous,Monocled Cobra,c75591775e4332708c2a0d5f283a0f1eb51a1082a5544de3030f714e2cbb9d13,480,360,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/hqdefault_005.jpg,hqdefault_005.jpg,Venomous,Monocled Cobra,9ef1520858d5298e58b7ddd4e3552f650ba0d33f6cf026892ab5d3a93f857c52,480,360,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/img_09221.jpg,img_09221.jpg,Venomous,Monocled Cobra,9cdd6cc219385b9e347f7ed6389417038b89c5aa8fe73fea33a2de63bb52bcbd,800,535,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/img_09311.jpg,img_09311.jpg,Venomous,Monocled Cobra,24d9ce981c6bd333538e9d5383663c96b17966c3dfc63d32c700b223e965d295,800,535,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/jakob-lehner-monocled-cobra.jpg,jakob-lehner-monocled-cobra.jpg,Venomous,Monocled Cobra,2f3096d1d4fafa303a24587c932dd714972188298b7e50cb644f81be92d74858,886,592,,,,False,CONFIRMED_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,False,EXCLUDE_CONFIRMED_NEAR_DUPLICATE,Confirmed by multiple independent similarity signals
Venomous/Monocled Cobra/Krabi_King_Cobra_Show_4.jpg,Krabi_King_Cobra_Show_4.jpg,Venomous,Monocled Cobra,1e082f0ec8dd56bd64ca4d93a762d476b9fe915af558e8dd1b0c4fb937043c0f,1204,800,,,,False,POSSIBLE_NEAR_DUPLICATE,NO_TEST_CANDIDATE,False,REPOSITORY_LICENSE_VERIFIED; ORIGINAL_REPOSITORY_VERIFIED,THIRD_PARTY_IMAGE_RIGHTS_UNCLEAR; REVIEW_REQUIRED,True,REVIEW_LICENSE,"Repository MIT license verified, but README says Google-sourced images may be copyrighted"
