new_relative_path,new_parent,new_species,match_type,classification,existing_relative_path,existing_class,existing_split,phash_distance,dhash_distance,leakage_risk
Venomous/Monocled Cobra/252576_10150346420778504_683593503_10295742_5461375_n.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/252576_10150346420778504_683593503_10295742_5461375_n.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Monocled Cobra/262666_10150346421063504_683593503_10295744_1154672_n.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/262666_10150346421063504_683593503_10295744_1154672_n.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/263591_10150346421368504_683593503_10295748_8378405_n (6).jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/263591_10150346421368504_683593503_10295748_8378405_n (6).jpg,Venomous_Snake,TEST,0,1,True
Venomous/Monocled Cobra/2962717801_da28a393d6.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/2962717801_da28a393d6.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Monocled Cobra/2b2983794172fea6bb6675b4d07de841--snake-wallpaper-wallpaper-in-hd.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/2b2983794172fea6bb6675b4d07de841--snake-wallpaper-wallpaper-in-hd.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Monocled Cobra/2E69467C00000578-3317003-image-m-26_1447421012740.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/2E69467C00000578-3317003-image-m-26_1447421012740.jpg,Venomous_Snake,TEST,2,0,True
Venomous/Monocled Cobra/2e80cfaab83df157b68d5204145da8f5.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/2e80cfaab83df157b68d5204145da8f5.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/3110614239_af173ac2ae.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/3110614239_af173ac2ae.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Monocled Cobra/3113739011_c17d8d5d75.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/3113739011_c17d8d5d75.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/3148428268_7a210a4715.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/3148428268_7a210a4715.jpg,Venomous_Snake,TRAIN,2,0,False
Venomous/Monocled Cobra/33607.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/33607.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/3431973057_e3abbee776.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/3431973057_e3abbee776.jpg,Venomous_Snake,VALIDATION,2,1,False
Venomous/Monocled Cobra/3816964289_a5ea57ccd4.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/3816964289_a5ea57ccd4.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/3f7b41317b2248121c9fa4fbbff48074--cobra-snake-slytherin.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/3f7b41317b2248121c9fa4fbbff48074--cobra-snake-slytherin.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Monocled Cobra/429462b69e738da2cc54bd5a8ef5b4b1.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/429462b69e738da2cc54bd5a8ef5b4b1.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Monocled Cobra/4644015762_38b72c3cdc_b.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/4644015762_38b72c3cdc_b.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/5999366084_cb2085a5bb_b.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/5999366084_cb2085a5bb_b.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/5999366796_1448262093_b.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/5999366796_1448262093_b.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/5999367190_61605877d4_b.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/5999367190_61605877d4_b.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Monocled Cobra/6932368146_4234cd3d9f.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/6932368146_4234cd3d9f.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/76b2c81cf6b8792d0c2b4436a7fc5a84--naja-cobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/76b2c81cf6b8792d0c2b4436a7fc5a84--naja-cobra.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/8414480140_d613fae255.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/8414480140_d613fae255.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/858129_1280x720.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/858129_1280x720.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Monocled Cobra/8715459340_933a36e959_b.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/8715459340_933a36e959_b.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/8738179607_bea478cd9a_b.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/8738179607_bea478cd9a_b.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/8739578045_185f4976d8.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/8739578045_185f4976d8.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/9.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/9 (3).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/9222.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/9222.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Monocled Cobra/9eb07e02004a8a7daa4e75dd0dade2a7.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,test/Venomous_Snake/9eb07e02004a8a7daa4e75dd0dade2a7.jpg,Venomous_Snake,TEST,0,0,True
Venomous/Monocled Cobra/a08d0f6688c8ba80cd343141241fe9b0--ular-creepy-things.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/a08d0f6688c8ba80cd343141241fe9b0--ular-creepy-things.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/albino-monocled-cobra-big.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/albino-monocled-cobra-big.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/albino-monocled-cobra-e1438557429780.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/albino-monocled-cobra-e1438557429780.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/albino-monocled-cobra-wallpaper-iphone-728x482.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/albino-monocled-cobra-wallpaper-iphone-728x482.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Albino_Monocled_Cobra_Naja_kaouthia.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Albino_Monocled_Cobra_Naja_kaouthia.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/albino_monocled_hood_by_8twilightangel8-d5r8lw4.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/albino_monocled_hood_by_8twilightangel8-d5r8lw4.jpg,Venomous_Snake,VALIDATION,2,0,False
Venomous/Monocled Cobra/babyhetalbinocobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/babyhetalbinocobra.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/babymonoclecobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/babymonoclecobra.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/babymonoclecobra2.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/babymonoclecobra2.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/babymonoclecobra3.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/babymonoclecobra3.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/babymonoclecobra4.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/babymonoclecobra4.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/babymonoclecobradoublehet2.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/babymonoclecobradoublehet2.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/bd75680b39e0ef57e78736ddc5fa34bd--reptiles-and-amphibians-forest-animals.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/bd75680b39e0ef57e78736ddc5fa34bd--reptiles-and-amphibians-forest-animals.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/bi5uo5ktrmbc1bcqqdrf.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/bi5uo5ktrmbc1bcqqdrf.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Bred_to_Leucistic_hood_-_Copy.JPG,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Bred_to_Leucistic_hood_-_Copy.JPG,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/BWMale2a.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/BWMale2a.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/C0066949-Monocled_Cobra_Naja_-SPL.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/C0066949-Monocled_Cobra_Naja_-SPL.jpg,Venomous_Snake,VALIDATION,2,0,False
Venomous/Monocled Cobra/c56c13f758d379f2a173dc607eb3fcce.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/c56c13f758d379f2a173dc607eb3fcce.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/cf2eaebcc9e44ed3880e835f32aaddce--cobra-snake-king-cobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/cf2eaebcc9e44ed3880e835f32aaddce--cobra-snake-king-cobra.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Chinese Cobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Chinese Cobra.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/close-up-of-monocled-cobra-naja-naja-in-field-a5yxg1.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/close-up-of-monocled-cobra-naja-naja-in-field-a5yxg1.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/cobra-looking-rat-monocled-naja-very-dangerous-food-67192387.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/cobra-looking-rat-monocled-naja-very-dangerous-food-67192387.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/Cobra-Monocled-7356-full.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Cobra-Monocled-7356-full.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/cobra-monocled-naja-very-dangerous-looking-rat-food-67509736.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/cobra-monocled-naja-very-dangerous-looking-rat-food-67509736.jpg,Venomous_Snake,TRAIN,2,0,False
Venomous/Monocled Cobra/cobra-monocled.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/cobra-monocled.jpg,Venomous_Snake,TRAIN,0,2,False
Venomous/Monocled Cobra/cobra-twins.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/cobra-twins.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/cobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/cobra.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/cobra14n-1-web.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/cobra14n-1-web.jpg,Venomous_Snake,VALIDATION,0,1,False
Venomous/Monocled Cobra/cobra_monocled.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/cobra_monocled.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/detail-of-the-head-of-monocled-cobra-during-snake-show-in-bangkok-thailand_vruvptptg__S0000.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/detail-of-the-head-of-monocled-cobra-during-snake-show-in-bangkok-thailand_vruvptptg__S0000.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/DSC05913a-L.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/DSC05913a-L.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/DSC05915-L.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/DSC05915-L.jpg,Venomous_Snake,TRAIN,2,0,False
Venomous/Monocled Cobra/DwJeRobtFhFY.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/DwJeRobtFhFY.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Monocled Cobra/eba4efd1c51d679b1ecf1710a29961c2--scary-snakes-cobra-snake.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/eba4efd1c51d679b1ecf1710a29961c2--scary-snakes-cobra-snake.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Entrancing_Monocled_Cobra_1440x1080.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Entrancing_Monocled_Cobra_1440x1080.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/f0854287300e4dbf29dfacce19f436b2.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/f0854287300e4dbf29dfacce19f436b2.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/hqdefault.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/hqdefault (2).jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/hqdefault_005.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/hqdefault_005.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/img_09221.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/img_09221.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/img_09311.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/img_09311.jpg,Venomous_Snake,TRAIN,2,0,False
Venomous/Monocled Cobra/jakob-lehner-monocled-cobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/jakob-lehner-monocled-cobra.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Monocled Cobra/Krabi_King_Cobra_Show_4.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Krabi_King_Cobra_Show_4.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Male_Sunset_pic1.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Male_Sunset_pic1.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/maxresdefault.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/maxresdefault (2).jpg,Venomous_Snake,VALIDATION,2,0,False
Venomous/Monocled Cobra/maxresdefault_002.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/maxresdefault_002 (2).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/maxresdefault_005.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/maxresdefault_005.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/maxresdefault_010.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/maxresdefault_010.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Monocled Cobra/Monocled Cobra (back).jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled Cobra (back).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Monocled Cobra (front).jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled Cobra (front).jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/MONOCLED COBRA-Naja naja pisonous snake in India.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/MONOCLED COBRA-Naja naja pisonous snake in India.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Monocled cobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled cobra.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Monocled Cobra_001.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled Cobra_001.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/monocled-61.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-61.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/monocled-baby-cobra3.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-baby-cobra3.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Monocled-Cobra-1-1.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled-Cobra-1-1.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/monocled-cobra-back_1.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra-back_1.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-dr22tj.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/monocled-cobra-naja-kaouthia-dr22tj.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-portrait-armx60.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra-naja-kaouthia-portrait-armx60.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39GW0.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39GW0.jpg,Venomous_Snake,TRAIN,2,1,False
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39H7Y.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-B39H7Y.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-b39h8h.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra-naja-kaouthia-venomous-common-eaglenest-arunachal-pradesh-b39h8h.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/monocled-cobra-naja-naja-kaouthia-native-to-south-eastern-asia-a7yf0g.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra-naja-naja-kaouthia-native-to-south-eastern-asia-a7yf0g.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8jp.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8jp.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8kj.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra-naja-naja-kaouthis-albino-rearing-thailand-a3p8kj.jpg,Venomous_Snake,TRAIN,2,0,False
Venomous/Monocled Cobra/monocled-cobra-snake-death_85876_ver1.0_1280_720.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/monocled-cobra-snake-death_85876_ver1.0_1280_720.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Monocled Cobra/monocled-cobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/monocled-cobra_001.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/monocled-cobra_001.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Monocled-Cobras.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled-Cobras.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Monocled-Cobras.jpg-nggid0256-ngg0dyn-286x300x100-00f0w010c011r110f110r010t010.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled-Cobras.jpg-nggid0256-ngg0dyn-286x300x100-00f0w010c011r110f110r010t010.jpg,Venomous_Snake,TRAIN,0,2,False
Venomous/Monocled Cobra/Monocled-Cobras_001.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled-Cobras_001.jpg,Venomous_Snake,TRAIN,0,1,False
Venomous/Monocled Cobra/Monocled_Cobra.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled_Cobra.jpg,Venomous_Snake,TRAIN,0,0,False
Venomous/Monocled Cobra/Monocled_Cobra00.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,validation/Venomous_Snake/Monocled_Cobra00.jpg,Venomous_Snake,VALIDATION,0,0,False
Venomous/Monocled Cobra/Monocled_Cobra2.jpg,Venomous,Monocled Cobra,NEAR,HIGH_CONFIDENCE_NEAR_DUPLICATE,train/Venomous_Snake/Monocled_Cobra2.jpg,Venomous_Snake,TRAIN,0,0,False
